chr15	37968245	37968290	chr15:-:37968246:TE	2	-	1	2	ENSMUST00000226369:7:7:37967893:37968505	ENSMUST00000226369	55.51	56.99	62.09	44.67	50.42	57.16	54.77	54.81	55.51	46.21
chr15	37967899	37967910	chr15:-:37967903:TE	2	-	2	2	ENSMUST00000226369:7:7:37967893:37968505	ENSMUST00000226369	44.49	43.01	37.91	55.33	49.58	42.84	45.23	45.19	44.49	53.79
chr7	83898370	83898371	chr7:+:83898371:TE	1	+	1	3	ENSMUST00000094215:3:3:83897749:83901532	ENSMUST00000094215	55.46	59.52	56.11	58.39	58.65	60.47	58.45	59.97	55.46	58.67
chr7	83899147	83899204	chr7:+:83899176:TE	9	+	2	3	ENSMUST00000094215:3:3:83897749:83901532	ENSMUST00000094215	43.05	39.63	42.75	40.45	40.04	38.36	39.92	38.65	43.05	39.84
chr7	83900291	83900317	chr7:+:83900310:TE	5	+	3	3	ENSMUST00000094215:3:3:83897749:83901532	ENSMUST00000094215	1.49	0.86	1.14	1.16	1.31	1.17	1.63	1.38	1.49	1.49
chr1	143806898	143806964	chr1:+:143806942:TE	9	+	1	2	ENSMUST00000018333:11:11:143806683:143807466	ENSMUST00000018333	96.89	96.98	97.18	96.23	96.45	95.29	96.96	97.33	96.89	95.85
chr1	143807464	143807473	chr1:+:143807466:TE	3	+	2	2	ENSMUST00000018333:11:11:143806683:143807466	ENSMUST00000018333	3.11	3.02	2.82	3.77	3.55	4.71	3.04	2.67	3.11	4.15
chr1	67003352	67003398	chr1:-:67003377:TE	9	-	1	2	ENSMUST00000027149:10:10:67000516:67003557	ENSMUST00000027149	68.26	74.86	73.23	75.25	73.41	78.94	72.59	76.6	68.26	72.72
chr1	67000492	67000541	chr1:-:67000518:TE	9	-	2	2	ENSMUST00000027149:10:10:67000516:67003557	ENSMUST00000027149	31.74	25.14	26.77	24.75	26.59	21.06	27.41	23.4	31.74	27.28
chr2	152893999	152894056	chr2:+:152894019:TE	9	+	1	2	ENSMUST00000164120:18:18:152893583:152895321	ENSMUST00000164120	83.47	83.99	79.01	82.77	79.89	79.96	86.16	55.65	83.47	77.38
chr2	152895303	152895334	chr2:+:152895324:TE	9	+	2	2	ENSMUST00000164120:18:18:152893583:152895321	ENSMUST00000164120	16.53	16.01	20.99	17.23	20.11	20.04	13.84	44.35	16.53	22.62
chr1	7172742	7172751	chr1:+:7172744:TE	9	+	1	2	ENSMUST00000061280:6:6:7169514:7173628	ENSMUST00000061280	92.78	91.73	92.46	92.51	94.37	92.04	94.27	92.88	92.78	92.04
chr1	7173600	7173638	chr1:+:7173626:TE	8	+	2	2	ENSMUST00000061280:6:6:7169514:7173628	ENSMUST00000061280	7.22	8.27	7.54	7.49	5.63	7.96	5.73	7.12	7.22	7.96
chr7	46889339	46889380	chr7:-:46889372:TE	7	-	1	2	ENSMUST00000014546:10:10:46888948:46889704	ENSMUST00000014546	93.6	95.31	94.3	91.91	95.44	94.48	94.97	94.31	93.6	92.87
chr7	46888927	46888969	chr7:-:46888947:TE	8	-	2	2	ENSMUST00000014546:10:10:46888948:46889704	ENSMUST00000014546	6.4	4.69	5.7	8.09	4.56	5.52	5.03	5.69	6.4	7.13
chr5	96264389	96264428	chr5:+:96264415:TE	9	+	1	2	ENSMUST00000117766:10:10:96264200:96266727	ENSMUST00000117766	69.39	64.19	67.69	60.43	67.35	72.12	67.74	68.59	69.39	63.98
chr5	96266495	96266517	chr5:+:96266509:TE	6	+	2	2	ENSMUST00000117766:10:10:96264200:96266727	ENSMUST00000117766	30.61	35.81	32.31	39.57	32.65	27.88	32.26	31.41	30.61	36.02
chr3	129269609	129269646	chr3:-:129269614:TE	6	-	1	2	ENSMUST00000029658:20:20:129269174:129270422	ENSMUST00000029658	100.0	100.0	100.0	98.28	96.54	100.0	100.0	99.34	100.0	94.92
chr3	129269173	129269183	chr3:-:129269175:TE	4	-	2	2	ENSMUST00000029658:20:20:129269174:129270422	ENSMUST00000029658	0.0	0.0	0.0	1.72	3.46	0.0	0.0	0.66	0.0	5.08
chr17	15475943	15476001	chr17:-:15475960:TE	9	-	1	2	ENSMUST00000014913:6:6:15475020:15476205	ENSMUST00000014913	93.39	93.58	93.26	93.44	94.04	95.31	93.85	94.29	93.39	94.19
chr17	15474993	15475043	chr17:-:15475021:TE	9	-	2	2	ENSMUST00000014913:6:6:15475020:15476205	ENSMUST00000014913	6.61	6.42	6.74	6.56	5.96	4.69	6.15	5.71	6.61	5.81
chr2	26350270	26350318	chr2:-:26350296:TE	9	-	1	2	ENSMUST00000028295:3:3:26348120:26350558	ENSMUST00000028295	59.09	62.56	61.88	62.27	64.23	62.3	59.51	56.32	59.09	65.95
chr2	26348095	26348145	chr2:-:26348123:TE	9	-	2	2	ENSMUST00000028295:3:3:26348120:26350558	ENSMUST00000028295	40.91	37.44	38.12	37.73	35.77	37.7	40.49	43.68	40.91	34.05
chr11	72390111	72390134	chr11:-:72390112:TE	9	-	1	2	ENSMUST00000108500:8:8:72389163:72391413	ENSMUST00000108500	93.95	97.27	97.92	93.81	94.89	96.45	93.69	93.5	93.95	97.73
chr11	72389157	72389181	chr11:-:72389162:TE	7	-	2	2	ENSMUST00000108500:8:8:72389163:72391413	ENSMUST00000108500	6.05	2.73	2.08	6.19	5.11	3.55	6.31	6.5	6.05	2.27
chr14	52294477	52294540	chr14:+:52294513:TE	9	+	1	2	ENSMUST00000022766:10:10:52293200:52296401	ENSMUST00000022766	71.29	73.48	73.23	73.16	75.3	76.12	77.9	74.68	71.29	72.76
chr14	52296373	52296427	chr14:+:52296394:TE	8	+	2	2	ENSMUST00000022766:10:10:52293200:52296401	ENSMUST00000022766	28.71	26.52	26.77	26.84	24.7	23.88	22.1	25.32	28.71	27.24
chr4	109452526	109452586	chr4:-:109452537:TE	9	-	1	2	ENSMUST00000030284:3:3:109451097:109454422	ENSMUST00000030284	94.95	94.86	94.97	95.13	95.3	94.67	94.79	95.12	94.95	94.68
chr4	109451084	109451116	chr4:-:109451100:TE	7	-	2	2	ENSMUST00000030284:3:3:109451097:109454422	ENSMUST00000030284	5.05	5.14	5.03	4.87	4.7	5.33	5.21	4.88	5.05	5.32
chr10	128558617	128558668	chr10:-:128558643:TE	9	-	1	2	ENSMUST00000131728:12:12:128557767:128558971	ENSMUST00000131728	32.02	46.52	22.37	45.69	53.42	55.46	47.26	57.41	32.02	43.69
chr10	128557751	128557791	chr10:-:128557766:TE	9	-	2	2	ENSMUST00000131728:12:12:128557767:128558971	ENSMUST00000131728	67.98	53.48	77.63	54.31	46.58	44.54	52.74	42.59	67.98	56.31
chr5	72158995	72159041	chr5:-:72159009:TE	9	-	1	2	ENSMUST00000013693:5:5:72156574:72159893	ENSMUST00000013693	92.55	91.38	92.41	91.46	92.51	91.32	91.9	91.83	92.55	93.01
chr5	72156567	72156596	chr5:-:72156577:TE	9	-	2	2	ENSMUST00000013693:5:5:72156574:72159893	ENSMUST00000013693	7.45	8.62	7.59	8.54	7.49	8.68	8.1	8.17	7.45	6.99
chr16	4767316	4767374	chr16:-:4767340:TE	9	-	1	2	ENSMUST00000118703:6:6:4766840:4768649	ENSMUST00000118703	69.19	64.9	70.67	65.33	65.22	62.68	66.78	63.38	69.19	65.56
chr16	4766819	4766866	chr16:-:4766841:TE	9	-	2	2	ENSMUST00000118703:6:6:4766840:4768649	ENSMUST00000118703	30.81	35.1	29.33	34.67	34.78	37.32	33.22	36.62	30.81	34.44
chr2	140420467	140420500	chr2:+:140420493:TE	9	+	1	2	ENSMUST00000110062:4:4:140419904:140422951	ENSMUST00000110062	89.17	89.15	93.12	88.34	82.64	84.19	85.05	89.77	89.17	88.32
chr2	140422834	140422846	chr2:+:140422846:TE	2	+	2	2	ENSMUST00000110062:4:4:140419904:140422951	ENSMUST00000110062	10.83	10.85	6.88	11.66	17.36	15.81	14.95	10.23	10.83	11.68
chrX	74257312	74257335	chrX:+:74257313:TE	1	+	1	2	ENSMUST00000002029:6:6:74257006:74257887	ENSMUST00000002029	43.82	53.29	31.87	44.08	45.61	50.93	39.48	44.22	43.82	42.5
chrX	74257717	74257754	chrX:+:74257746:TE	9	+	2	2	ENSMUST00000002029:6:6:74257006:74257887	ENSMUST00000002029	56.18	46.71	68.13	55.92	54.39	49.07	60.52	55.78	56.18	57.5
chrX	151871794	151871807	chrX:+:151871807:TE	4	+	1	2	ENSMUST00000130243:25:25:151871479:151873548	ENSMUST00000130243	93.26	92.84	94.54	93.58	91.9	94.6	93.64	93.15	93.26	94.75
chrX	151873013	151873036	chrX:+:151873030:TE	5	+	2	2	ENSMUST00000130243:25:25:151871479:151873548	ENSMUST00000130243	6.74	7.16	5.46	6.42	8.1	5.4	6.36	6.85	6.74	5.25
chr2	39196776	39196815	chr2:-:39196798:TE	9	-	1	2	ENSMUST00000028087:7:7:39194353:39197589	ENSMUST00000028087	81.83	84.01	83.61	84.74	81.85	84.1	82.46	84.45	81.83	83.22
chr2	39194392	39194422	chr2:-:39194396:TE	2	-	2	2	ENSMUST00000028087:7:7:39194353:39197589	ENSMUST00000028087	18.17	15.99	16.39	15.26	18.15	15.9	17.54	15.55	18.17	16.78
chr16	84809658	84809677	chr16:+:84809676:TE	3	+	1	2	ENSMUST00000098407:4:4:84809343:84810996	ENSMUST00000098407	90.65	93.64	90.58	95.41	92.78	92.07	94.37	94.1	90.65	92.99
chr16	84809975	84810020	chr16:+:84810009:TE	4	+	2	2	ENSMUST00000098407:4:4:84809343:84810996	ENSMUST00000098407	9.35	6.36	9.42	4.59	7.22	7.93	5.63	5.9	9.35	7.01
chr5	28352687	28352712	chr5:+:28352695:TE	7	+	1	2	ENSMUST00000030920:7:7:28352471:28355579	ENSMUST00000030920	80.59	87.17	77.2	88.55	78.49	88.71	80.49	86.45	80.59	87.16
chr5	28355570	28355592	chr5:+:28355592:TE	5	+	2	2	ENSMUST00000030920:7:7:28352471:28355579	ENSMUST00000030920	19.41	12.83	22.8	11.45	21.51	11.29	19.51	13.55	19.41	12.84
chr3	54749392	54749457	chr3:+:54749436:TE	9	+	1	2	ENSMUST00000141191:10:10:54749228:54751318	ENSMUST00000141191	95.68	95.9	94.18	92.54	93.8	94.36	94.77	94.58	95.68	95.1
chr3	54751314	54751322	chr3:+:54751322:TE	2	+	2	2	ENSMUST00000141191:10:10:54749228:54751318	ENSMUST00000141191	4.32	4.1	5.82	7.46	6.2	5.64	5.23	5.42	4.32	4.9
chr9	30465709	30465746	chr9:+:30465743:TE	3	+	1	2	ENSMUST00000216552:10:10:30464285:30466733	ENSMUST00000216552	59.07	61.46	64.52	58.56	61.38	58.95	61.04	63.33	59.07	57.99
chr9	30466712	30466754	chr9:+:30466742:TE	9	+	2	2	ENSMUST00000216552:10:10:30464285:30466733	ENSMUST00000216552	40.93	38.54	35.48	41.44	38.62	41.05	38.96	36.67	40.93	42.01
chr9	122947526	122947554	chr9:-:122947527:TE	9	-	1	2	ENSMUST00000035154:3:3:122945088:122948108	ENSMUST00000035154	99.33	98.6	98.6	99.05	97.84	98.77	97.46	98.06	99.33	99.18
chr9	122946528	122946548	chr9:-:122946532:TE	6	-	2	2	ENSMUST00000035154:3:3:122945088:122948108	ENSMUST00000035154	0.67	1.4	1.4	0.95	2.16	1.23	2.54	1.94	0.67	0.82
chr2	34805391	34805422	chr2:-:34805405:TE	7	-	1	2	ENSMUST00000156130:5:5:34804513:34805999	ENSMUST00000156130	92.5	94.67	93.78	92.73	93.2	94.83	95.71	93.97	92.5	94.72
chr2	34804782	34804783	chr2:-:34804783:TE	1	-	2	2	ENSMUST00000156130:5:5:34804513:34805999	ENSMUST00000156130	7.5	5.33	6.22	7.27	6.8	5.17	4.29	6.03	7.5	5.28
chr7	13005656	13005690	chr7:-:13005667:TE	9	-	1	2	ENSMUST00000210282:3:3:13003897:13006380	ENSMUST00000210282	96.33	95.3	93.96	96.1	95.98	95.3	95.03	95.75	96.33	96.39
chr7	13003872	13003910	chr7:-:13003903:TE	9	-	2	2	ENSMUST00000210282:3:3:13003897:13006380	ENSMUST00000210282	3.67	4.7	6.04	3.9	4.02	4.7	4.97	4.25	3.67	3.61
chr1	171219202	171219258	chr1:-:171219239:TE	9	-	1	3	ENSMUST00000005817:10:10:171216010:171219660	ENSMUST00000005817	80.34	78.08	77.32	77.22	81.95	78.3	80.53	78.86	80.34	75.42
chr1	171217797	171217823	chr1:-:171217803:TE	8	-	2	3	ENSMUST00000005817:10:10:171216010:171219660	ENSMUST00000005817	19.36	21.37	22.16	22.35	17.77	21.26	19.13	20.66	19.36	24.16
chr1	171216008	171216031	chr1:-:171216010:TE	5	-	3	3	ENSMUST00000005817:10:10:171216010:171219660	ENSMUST00000005817	0.3	0.55	0.52	0.43	0.28	0.45	0.34	0.47	0.3	0.43
chr14	31482750	31482792	chr14:-:31482767:TE	2	-	1	2	ENSMUST00000228727:5:5:31481347:31482932	ENSMUST00000228727	87.94	90.35	90.66	91.32	83.78	88.85	85.93	85.43	87.94	88.18
chr14	31481334	31481365	chr14:-:31481349:TE	9	-	2	2	ENSMUST00000228727:5:5:31481347:31482932	ENSMUST00000228727	12.06	9.65	9.34	8.68	16.22	11.15	14.07	14.57	12.06	11.82
chr16	84954701	84954731	chr16:-:84954727:TE	3	-	1	2	ENSMUST00000005406:16:16:84954442:84955432	ENSMUST00000005406	57.6	61.27	59.48	59.69	57.42	63.65	59.54	60.95	57.6	58.14
chr16	84954425	84954455	chr16:-:84954440:TE	9	-	2	2	ENSMUST00000005406:16:16:84954442:84955432	ENSMUST00000005406	42.4	38.73	40.52	40.31	42.58	36.35	40.46	39.05	42.4	41.86
chr3	79622645	79622663	chr3:-:79622653:TE	7	-	1	2	ENSMUST00000149511:3:3:79619566:79622967	ENSMUST00000149511	95.99	95.22	95.09	95.47	95.9	96.9	94.44	96.13	95.99	94.64
chr3	79620071	79620078	chr3:-:79620078:TE	1	-	2	2	ENSMUST00000149511:3:3:79619566:79622967	ENSMUST00000149511	4.01	4.78	4.91	4.53	4.1	3.1	5.56	3.87	4.01	5.36
chr9	108818439	108818460	chr9:+:108818460:TE	9	+	1	2	ENSMUST00000035218:13:13:108817541:108818844	ENSMUST00000035218	92.33	93.34	92.18	92.96	94.5	94.43	93.12	92.63	92.33	94.93
chr9	108818819	108818850	chr9:+:108818844:TE	9	+	2	2	ENSMUST00000035218:13:13:108817541:108818844	ENSMUST00000035218	7.67	6.66	7.82	7.04	5.5	5.57	6.88	7.37	7.67	5.07
chr17	7979502	7979505	chr17:+:7979503:TE	3	+	1	2	ENSMUST00000097423:8:8:7979116:7979824	ENSMUST00000097423	91.03	89.52	89.52	87.8	82.99	89.77	81.33	86.4	91.03	81.14
chr17	7979820	7979846	chr17:+:7979824:TE	8	+	2	2	ENSMUST00000097423:8:8:7979116:7979824	ENSMUST00000097423	8.97	10.48	10.48	12.2	17.01	10.23	18.67	13.6	8.97	18.86
chr6	17282212	17282223	chr6:+:17282223:TE	2	+	1	2	ENSMUST00000115459:2:2:17281894:17282684	ENSMUST00000115459	99.13	99.1	97.79	100.0	99.68	100.0	100.0	98.37	99.13	99.64
chr6	17282556	17282566	chr6:+:17282562:TE	2	+	2	2	ENSMUST00000115459:2:2:17281894:17282684	ENSMUST00000115459	0.87	0.9	2.21	0.0	0.32	0.0	0.0	1.63	0.87	0.36
chr1	65276766	65276810	chr1:+:65276800:TE	9	+	1	2	ENSMUST00000081154:42:42:65273642:65278695	ENSMUST00000081154	92.16	90.3	90.22	88.85	89.21	88.04	89.29	89.51	92.16	92.69
chr1	65278677	65278701	chr1:+:65278695:TE	8	+	2	2	ENSMUST00000081154:42:42:65273642:65278695	ENSMUST00000081154	7.84	9.7	9.78	11.15	10.79	11.96	10.71	10.49	7.84	7.31
chr18	33796948	33796986	chr18:-:33796961:TE	9	-	1	2	ENSMUST00000025234:24:24:33796326:33797470	ENSMUST00000025234	37.39	50.14	63.66	53.72	59.62	64.42	38.9	59.21	37.39	29.25
chr18	33796317	33796350	chr18:-:33796328:TE	7	-	2	2	ENSMUST00000025234:24:24:33796326:33797470	ENSMUST00000025234	62.61	49.86	36.34	46.28	40.38	35.58	61.1	40.79	62.61	70.75
chr2	118881320	118881369	chr2:+:118881365:TE	9	+	1	2	ENSMUST00000028807:12:12:118880452:118882909	ENSMUST00000028807	76.08	76.19	71.67	73.0	80.59	80.78	79.44	78.72	76.08	76.19
chr2	118882898	118882920	chr2:+:118882913:TE	7	+	2	2	ENSMUST00000028807:12:12:118880452:118882909	ENSMUST00000028807	23.92	23.81	28.33	27.0	19.41	19.22	20.56	21.28	23.92	23.81
chr14	20456236	20456252	chr14:-:20456238:TE	3	-	1	2	ENSMUST00000100844:14:14:20455260:20456601	ENSMUST00000100844	20.32	37.88	24.65	47.86	16.89	38.62	27.74	46.95	20.32	47.88
chr14	20455257	20455315	chr14:-:20455279:TE	9	-	2	2	ENSMUST00000100844:14:14:20455260:20456601	ENSMUST00000100844	79.68	62.12	75.35	52.14	83.11	61.38	72.26	53.05	79.68	52.12
chr2	104609401	104609453	chr2:+:104609429:TE	9	+	1	2	ENSMUST00000122900:3:3:104609090:104611406	ENSMUST00000122900	91.14	92.33	88.96	91.73	89.35	92.31	91.19	93.53	91.14	91.61
chr2	104611381	104611414	chr2:+:104611406:TE	8	+	2	2	ENSMUST00000122900:3:3:104609090:104611406	ENSMUST00000122900	8.86	7.67	11.04	8.27	10.65	7.69	8.81	6.47	8.86	8.39
chr19	41063456	41063504	chr19:-:41063482:TE	2	-	1	2	ENSMUST00000236184:3:3:41061709:41063979	ENSMUST00000236184	90.38	90.58	90.87	90.99	87.2	90.15	88.16	90.58	90.38	89.68
chr19	41061705	41061716	chr19:-:41061710:TE	1	-	2	2	ENSMUST00000236184:3:3:41061709:41063979	ENSMUST00000236184	9.62	9.42	9.13	9.01	12.8	9.85	11.84	9.42	9.62	10.32
chr18	14625605	14625651	chr18:-:14625631:TE	9	-	1	2	ENSMUST00000040964:10:10:14624197:14627311	ENSMUST00000040964	97.33	98.25	98.19	98.01	97.88	98.08	97.28	98.13	97.33	97.25
chr18	14624192	14624213	chr18:-:14624193:TE	5	-	2	2	ENSMUST00000040964:10:10:14624197:14627311	ENSMUST00000040964	2.67	1.75	1.81	1.99	2.12	1.92	2.72	1.87	2.67	2.75
chr11	73080040	73080091	chr11:+:73080066:TE	9	+	1	2	ENSMUST00000021135:13:13:73078940:73089317	ENSMUST00000021135	73.27	73.34	77.77	74.36	78.42	73.81	76.15	75.18	73.27	82.27
chr11	73089298	73089329	chr11:+:73089316:TE	6	+	2	2	ENSMUST00000021135:13:13:73078940:73089317	ENSMUST00000021135	26.73	26.66	22.23	25.64	21.58	26.19	23.85	24.82	26.73	17.73
chr8	84834438	84834484	chr8:+:84834463:TE	9	+	1	2	ENSMUST00000036734:2:2:84834107:84835482	ENSMUST00000036734	66.87	73.95	68.54	69.69	76.18	76.48	72.68	78.56	66.87	76.58
chr8	84835463	84835492	chr8:+:84835486:TE	6	+	2	2	ENSMUST00000036734:2:2:84834107:84835482	ENSMUST00000036734	33.13	26.05	31.46	30.31	23.82	23.52	27.32	21.44	33.13	23.42
chr19	5092474	5092514	chr19:+:5092503:TE	9	+	1	2	ENSMUST00000025811:8:8:5092301:5092881	ENSMUST00000025811	68.76	80.3	70.3	78.31	86.82	86.15	89.52	85.73	68.76	70.56
chr19	5092830	5092833	chr19:+:5092833:TE	6	+	2	2	ENSMUST00000025811:8:8:5092301:5092881	ENSMUST00000025811	31.24	19.7	29.7	21.69	13.18	13.85	10.48	14.27	31.24	29.44
chr2	84809948	84809964	chr2:+:84809964:TE	1	+	1	2	ENSMUST00000102642:4:4:84809004:84810176	ENSMUST00000102642	97.22	96.38	95.27	94.15	96.79	94.21	96.83	95.12	97.22	97.88
chr2	84810169	84810195	chr2:+:84810183:TE	6	+	2	2	ENSMUST00000102642:4:4:84809004:84810176	ENSMUST00000102642	2.78	3.62	4.73	5.85	3.21	5.79	3.17	4.88	2.78	2.12
chr14	120947401	120947438	chr14:+:120947435:TE	9	+	1	2	ENSMUST00000032898:26:26:120946718:120947999	ENSMUST00000032898	71.01	68.76	74.4	67.16	71.23	71.19	68.92	72.83	71.01	73.57
chr14	120947989	120948001	chr14:+:120947996:TE	9	+	2	2	ENSMUST00000032898:26:26:120946718:120947999	ENSMUST00000032898	28.99	31.24	25.6	32.84	28.77	28.81	31.08	27.17	28.99	26.43
chr14	21847155	21847212	chr14:-:21847180:TE	9	-	1	2	ENSMUST00000124549:7:7:21845854:21847427	ENSMUST00000124549	93.19	95.47	94.1	95.08	96.97	96.87	96.37	96.68	93.19	93.6
chr14	21845844	21845878	chr14:-:21845861:TE	3	-	2	2	ENSMUST00000124549:7:7:21845854:21847427	ENSMUST00000124549	6.81	4.53	5.9	4.92	3.03	3.13	3.63	3.32	6.81	6.4
chr4	123735341	123735392	chr4:-:123735352:TE	9	-	1	2	ENSMUST00000102636:5:5:123734558:123736864	ENSMUST00000102636	95.5	97.71	97.08	97.7	96.63	97.75	96.62	97.6	95.5	97.87
chr4	123734549	123734576	chr4:-:123734560:TE	6	-	2	2	ENSMUST00000102636:5:5:123734558:123736864	ENSMUST00000102636	4.5	2.29	2.92	2.3	3.37	2.25	3.38	2.4	4.5	2.13
chr17	32304683	32304701	chr17:-:32304696:TE	7	-	1	2	ENSMUST00000237103:13:13:32303673:32305706	ENSMUST00000237103	47.3	54.56	46.34	52.39	46.3	54.65	49.09	49.59	47.3	46.49
chr17	32303657	32303693	chr17:-:32303676:TE	9	-	2	2	ENSMUST00000237103:13:13:32303673:32305706	ENSMUST00000237103	52.7	45.44	53.66	47.61	53.7	45.35	50.91	50.41	52.7	53.51
chr9	75032060	75032091	chr9:+:75032083:TE	8	+	1	2	ENSMUST00000170846:13:13:75031514:75032468	ENSMUST00000170846	50.65	45.45	56.55	42.2	45.37	55.72	45.89	44.96	50.65	44.71
chr9	75032458	75032480	chr9:+:75032480:TE	8	+	2	2	ENSMUST00000170846:13:13:75031514:75032468	ENSMUST00000170846	49.35	54.55	43.45	57.8	54.63	44.28	54.11	55.04	49.35	55.29
chr7	111071900	111071953	chr7:-:111071933:TE	9	-	1	2	ENSMUST00000162415:22:22:111067749:111072757	ENSMUST00000162415	88.76	89.15	89.22	88.98	89.08	89.08	88.89	89.24	88.76	88.86
chr7	111070550	111070566	chr7:-:111070558:TE	5	-	2	2	ENSMUST00000162415:22:22:111067749:111072757	ENSMUST00000162415	11.24	10.85	10.78	11.02	10.92	10.92	11.11	10.76	11.24	11.14
chr15	89099079	89099122	chr15:-:89099102:TE	9	-	1	2	ENSMUST00000109353:25:25:89098356:89100503	ENSMUST00000109353	80.19	72.79	76.73	76.38	78.75	77.35	78.9	74.09	80.19	73.77
chr15	89098341	89098377	chr15:-:89098358:TE	9	-	2	2	ENSMUST00000109353:25:25:89098356:89100503	ENSMUST00000109353	19.81	27.21	23.27	23.62	21.25	22.65	21.1	25.91	19.81	26.23
chr17	66119412	66119471	chr17:+:66119447:TE	9	+	1	2	ENSMUST00000072383:11:11:66118996:66120503	ENSMUST00000072383	70.11	75.03	62.83	80.01	80.94	88.72	75.36	83.67	70.11	83.86
chr17	66120483	66120516	chr17:+:66120503:TE	4	+	2	2	ENSMUST00000072383:11:11:66118996:66120503	ENSMUST00000072383	29.89	24.97	37.17	19.99	19.06	11.28	24.64	16.33	29.89	16.14
chr7	80346077	80346107	chr7:+:80346099:TE	8	+	1	2	ENSMUST00000032747:4:4:80345647:80346714	ENSMUST00000032747	94.86	97.04	92.99	95.37	95.65	95.61	95.7	97.63	94.86	97.04
chr7	80346690	80346719	chr7:+:80346717:TE	8	+	2	2	ENSMUST00000032747:4:4:80345647:80346714	ENSMUST00000032747	5.14	2.96	7.01	4.63	4.35	4.39	4.3	2.37	5.14	2.96
chr5	45525567	45525627	chr5:+:45525599:TE	9	+	1	2	ENSMUST00000156481:4:4:45525152:45529276	ENSMUST00000156481	94.56	95.06	94.57	95.7	96.58	96.88	96.07	96.45	94.56	94.85
chr5	45529251	45529277	chr5:+:45529274:TE	5	+	2	2	ENSMUST00000156481:4:4:45525152:45529276	ENSMUST00000156481	5.44	4.94	5.43	4.3	3.42	3.12	3.93	3.55	5.44	5.15
chr17	15820569	15820591	chr17:-:15820573:TE	2	-	1	2	ENSMUST00000232638:2:2:15819344:15821178	ENSMUST00000232638	98.94	99.26	99.38	99.02	98.84	99.32	98.31	99.04	98.94	98.62
chr17	15819327	15819349	chr17:-:15819328:TE	6	-	2	2	ENSMUST00000232638:2:2:15819344:15821178	ENSMUST00000232638	1.06	0.74	0.62	0.98	1.16	0.68	1.69	0.96	1.06	1.38
chr11	21321664	21321692	chr11:-:21321674:TE	9	-	1	2	ENSMUST00000102875:10:10:21321137:21322129	ENSMUST00000102875	90.08	87.02	88.68	88.91	88.68	86.63	88.74	88.36	90.08	86.58
chr11	21321118	21321174	chr11:-:21321149:TE	7	-	2	2	ENSMUST00000102875:10:10:21321137:21322129	ENSMUST00000102875	9.92	12.98	11.32	11.09	11.32	13.37	11.26	11.64	9.92	13.42
chr11	79501510	79501547	chr11:-:79501517:TE	2	-	1	2	ENSMUST00000164465:2:2:79500981:79503027	ENSMUST00000164465	88.06	87.36	87.75	87.35	85.12	87.99	86.72	89.69	88.06	87.16
chr11	79500981	79500997	chr11:-:79500982:TE	1	-	2	2	ENSMUST00000164465:2:2:79500981:79503027	ENSMUST00000164465	11.94	12.64	12.25	12.65	14.88	12.01	13.28	10.31	11.94	12.84
chr2	26350270	26350318	chr2:-:26350296:TE	9	-	1	2	ENSMUST00000125848:2:2:26348120:26350558	ENSMUST00000125848	59.09	62.56	61.88	62.27	64.23	62.3	59.51	56.32	59.09	65.95
chr2	26348095	26348145	chr2:-:26348123:TE	9	-	2	2	ENSMUST00000125848:2:2:26348120:26350558	ENSMUST00000125848	40.91	37.44	38.12	37.73	35.77	37.7	40.49	43.68	40.91	34.05
chr12	21270685	21270723	chr12:-:21270693:TE	8	-	1	2	ENSMUST00000076260:7:7:21269805:21270957	ENSMUST00000076260	90.15	85.84	90.27	82.21	86.71	86.11	88.6	88.54	90.15	86.9
chr12	21269789	21269818	chr12:-:21269790:TE	9	-	2	2	ENSMUST00000076260:7:7:21269805:21270957	ENSMUST00000076260	9.85	14.16	9.73	17.79	13.29	13.89	11.4	11.46	9.85	13.1
chr4	144974787	144974818	chr4:-:144974793:TE	9	-	1	2	ENSMUST00000020441:68:68:144972625:144975268	ENSMUST00000020441	53.55	54.73	50.32	55.62	56.1	57.53	44.83	49.85	53.55	56.66
chr4	144972615	144972646	chr4:-:144972625:TE	9	-	2	2	ENSMUST00000020441:68:68:144972625:144975268	ENSMUST00000020441	46.45	45.27	49.68	44.38	43.9	42.47	55.17	50.15	46.45	43.34
chr3	106574434	106574483	chr3:+:106574467:TE	9	+	1	2	ENSMUST00000029507:7:7:106573574:106574845	ENSMUST00000029507	61.76	50.53	55.0	62.68	66.6	44.81	53.16	58.42	61.76	59.94
chr3	106574692	106574706	chr3:+:106574706:TE	2	+	2	2	ENSMUST00000029507:7:7:106573574:106574845	ENSMUST00000029507	38.24	49.47	45.0	37.32	33.4	55.19	46.84	41.58	38.24	40.06
chr6	88257870	88257887	chr6:-:88257871:TE	4	-	1	2	ENSMUST00000165242:7:7:88257333:88258391	ENSMUST00000165242	75.31	87.04	83.84	90.33	91.43	89.81	84.78	89.81	75.31	87.16
chr6	88257317	88257344	chr6:-:88257336:TE	9	-	2	2	ENSMUST00000165242:7:7:88257333:88258391	ENSMUST00000165242	24.69	12.96	16.16	9.67	8.57	10.19	15.22	10.19	24.69	12.84
